n_sum_concept_distance(c_primitive(on,0),r_top,c_primitive(on,1));n_count(r_not(r_identity(c_top)));n_concept_distance(c_primitive(clear,0),r_top,c_primitive(holding,0));n_count(c_all(r_primitive(on,0,1),c_primitive(on,0)));n_count(r_not(r_identity(c_primitive(clear,0))));n_sum_concept_distance(c_primitive(on,1),r_primitive(on,0,1),c_primitive(clear_g,0));n_count(r_transitive_reflexive_closure(r_primitive(on,0,1)));n_concept_distance(c_primitive(holding,0),r_top,c_primitive(on,0));n_count(r_restrict(r_top,c_primitive(clear,0)));n_count(c_or(c_primitive(clear,0),c_primitive(on-table,0)));b_inclusion(c_primitive(on,1),c_primitive(clear_g,0));b_inclusion(c_not(c_primitive(on,0)),c_primitive(on,1));b_inclusion(c_primitive(clear_g,0),c_primitive(on,0));n_concept_distance(c_primitive(clear_g,0),r_top,c_primitive(on,1));n_sum_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(on,1));b_empty(c_and(c_primitive(clear_g,0),c_primitive(holding,0)));b_inclusion(c_primitive(on,0),c_primitive(clear,0));n_count(c_or(c_primitive(clear,0),c_primitive(on,0)));n_concept_distance(c_primitive(clear_g,0),r_primitive(on,0,1),c_primitive(on,0));n_count(c_not(c_primitive(clear_g,0)));n_concept_distance(c_primitive(clear_g,0),r_top,c_primitive(holding,0));b_inclusion(c_not(c_primitive(clear_g,0)),c_primitive(on-table,0));b_empty(c_and(c_primitive(clear,0),c_primitive(clear_g,0)));n_concept_distance(c_primitive(clear_g,0),r_primitive(on,0,1),c_primitive(holding,0));n_count(c_not(c_primitive(clear,0)));n_count(r_not(r_identity(c_primitive(holding,0))));n_count(c_or(c_primitive(on,0),c_primitive(on,1)));n_count(c_and(c_primitive(clear,0),c_primitive(on,0)));n_sum_concept_distance(c_primitive(clear,0),r_top,c_primitive(on,0));n_sum_concept_distance(c_primitive(on,1),r_primitive(on,0,1),c_primitive(clear,0));b_inclusion(c_not(c_primitive(clear,0)),c_primitive(clear_g,0));n_count(c_and(c_primitive(clear,0),c_primitive(on-table,0)));n_count(c_some(r_top,c_primitive(holding,0)));n_concept_distance(c_primitive(on,0),r_top,c_primitive(on,1));b_empty(c_not(c_primitive(clear,0)));n_count(r_restrict(r_top,c_primitive(on,0)));n_count(r_not(r_transitive_closure(r_primitive(on,0,1))));n_concept_distance(c_primitive(on,0),r_primitive(on,0,1),c_primitive(clear_g,0));n_count(c_primitive(clear,0));n_count(c_diff(c_primitive(on,1),c_primitive(clear_g,0)));n_count(c_and(c_primitive(on,0),c_primitive(on,1)));n_count(r_top);n_concept_distance(c_primitive(clear_g,0),r_top,c_primitive(on,0));b_inclusion(c_primitive(on,0),c_primitive(clear_g,0));n_concept_distance(c_primitive(clear,0),r_top,c_primitive(on,1));n_count(c_not(c_primitive(holding,0)));n_concept_distance(c_primitive(clear_g,0),r_primitive(on,0,1),c_primitive(on-table,0));n_sum_concept_distance(c_primitive(clear,0),r_top,c_primitive(on,1));n_count(c_diff(c_primitive(clear,0),c_primitive(clear_g,0)));b_inclusion(c_primitive(clear_g,0),c_primitive(clear,0));n_sum_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0));b_inclusion(c_primitive(on-table,0),c_primitive(clear_g,0));b_empty(c_and(c_primitive(clear_g,0),c_primitive(on,1)));n_sum_concept_distance(c_primitive(on,0),r_primitive(on,0,1),c_primitive(on-table,0));b_empty(c_and(c_primitive(clear_g,0),c_primitive(on,0)));n_count(c_primitive(holding,0));n_concept_distance(c_primitive(clear_g,0),r_primitive(on_g,0,1),c_primitive(on,1));n_sum_concept_distance(c_primitive(on-table,0),r_primitive(on,0,1),c_primitive(on,1));n_count(c_all(r_primitive(on,0,1),c_primitive(clear_g,0)));b_inclusion(c_not(c_primitive(clear,0)),c_primitive(on-table,0));b_empty(c_top);b_inclusion(c_primitive(clear_g,0),c_primitive(holding,0));n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(clear_g,0));n_concept_distance(c_primitive(on,0),r_primitive(on_g,0,1),c_primitive(on,1));n_count(c_or(c_primitive(clear,0),c_primitive(clear_g,0)));n_count(c_diff(c_primitive(holding,0),c_primitive(clear_g,0)));b_empty(c_primitive(on,0));n_concept_distance(c_top,r_top,c_primitive(holding,0));b_empty(c_and(c_primitive(clear_g,0),c_primitive(on-table,0)));n_count(c_or(c_primitive(clear_g,0),c_primitive(on,0)));n_count(c_diff(c_primitive(on,0),c_primitive(clear_g,0)));n_count(r_not(r_identity(c_primitive(clear_g,0))));n_concept_distance(c_top,r_top,c_primitive(on,0));n_count(c_or(c_primitive(clear_g,0),c_primitive(holding,0)));b_empty(c_all(r_top,c_primitive(clear,0)));b_inclusion(c_primitive(clear_g,0),c_primitive(on,1));n_count(c_not(c_primitive(on,0)));n_count(c_diff(c_primitive(on-table,0),c_primitive(clear_g,0)));n_concept_distance(c_primitive(clear_g,0),r_primitive(on,0,1),c_primitive(on,1));n_count(c_some(r_top,c_primitive(on,0)));n_concept_distance(c_primitive(clear,0),r_primitive(on_g,0,1),c_primitive(clear_g,0));b_nullary(arm-empty_g);b_inclusion(c_not(c_primitive(clear_g,0)),c_primitive(on,1));n_count(c_all(r_primitive(on,0,1),c_primitive(on-table,0)));n_count(r_not(r_transitive_reflexive_closure(r_primitive(on,0,1))));b_inclusion(c_primitive(holding,0),c_primitive(clear_g,0));n_sum_concept_distance(c_primitive(on-table,0),r_primitive(on,0,1),c_primitive(clear_g,0));b_nullary(arm-empty);n_concept_distance(c_primitive(clear_g,0),r_primitive(on_g,0,1),c_primitive(on-table,0));n_count(c_primitive(on,0));n_concept_distance(c_top,r_top,c_bot);b_inclusion(c_primitive(clear,0),c_primitive(on,0));n_sum_concept_distance(c_primitive(on,0),r_primitive(on,0,1),c_primitive(clear_g,0));n_sum_concept_distance(c_primitive(on-table,0),r_primitive(on,0,1),c_primitive(on,0));n_count(c_top);n_count(r_not(r_primitive(on,0,1)));b_inclusion(c_primitive(clear_g,0),c_primitive(on-table,0));n_concept_distance(c_primitive(clear,0),r_primitive(on_g,0,1),c_primitive(on-table,0));n_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(on-table,0));b_inclusion(c_primitive(clear,0),c_primitive(clear_g,0));n_sum_concept_distance(c_primitive(on,1),r_primitive(on,0,1),c_primitive(on-table,0));n_count(c_all(r_top,c_primitive(clear,0)));n_count(r_transitive_closure(r_primitive(on,0,1)));b_inclusion(c_not(c_primitive(clear_g,0)),c_primitive(on,0));n_count(c_or(c_primitive(clear_g,0),c_primitive(on,1)));n_count(c_or(c_primitive(clear_g,0),c_primitive(on-table,0)));n_sum_concept_distance(c_primitive(clear,0),r_primitive(on,0,1),c_primitive(on,0));n_sum_concept_distance(c_primitive(clear,0),r_primitive(on_g,0,1),c_primitive(on-table,0))
1;12;1;3;15;0;7;1;4;2;0;0;1;0;1;1;0;2;0;3;1;0;1;2147483647;3;15;3;1;0;1;0;0;4;0;0;8;13;0;1;1;1;16;0;0;1;3;1;1;1;0;1;0;0;2147483647;0;1;0;0;3;0;0;0;1;0;2;1;0;0;1;2;1;15;0;2;1;1;2;1;0;4;2147483647;1;0;3;9;0;2147483647;0;2147483647;2;2147483647;1;0;2147483647;4;14;0;2147483647;2;0;0;0;3;0;2;2;0;2147483647
1;12;2147483647;3;14;2147483647;7;2147483647;8;3;0;0;0;1;2147483647;1;0;3;2147483647;3;2147483647;0;0;2147483647;2;16;3;1;1;2147483647;0;1;0;0;0;8;13;2147483647;2;2;1;16;1;0;1;4;0;2;1;1;0;0;1;3;1;0;2147483647;2147483647;2;0;0;0;0;0;2;0;0;2147483647;0;3;2;15;0;1;1;0;2;1;2147483647;4;0;1;0;3;9;1;0;1;0;2;2147483647;0;2147483647;2147483647;4;14;1;0;0;0;1;0;3;0;3;2;2147483647;2147483647
1;12;1;3;14;0;5;1;8;3;1;0;0;0;2147483647;1;1;2;2147483647;3;1;0;1;2147483647;2;15;2;1;0;2147483647;0;1;4;1;0;4;15;1;2;0;0;16;1;0;1;3;0;1;2;0;2147483647;0;0;1;1;1;0;0;4;0;0;0;1;2147483647;3;1;0;0;0;2;1;15;0;2;1;1;3;1;0;4;2147483647;1;0;4;11;0;0;0;0;1;2147483647;0;1;1;4;15;1;0;0;0;0;0;1;0;1;2;0;2147483647
1;12;2147483647;3;13;0;5;2147483647;12;4;1;0;0;0;2147483647;1;1;3;2147483647;3;2147483647;0;1;2147483647;1;16;2;1;0;2147483647;1;2;0;1;0;4;15;1;3;0;0;16;1;0;1;4;0;1;3;0;2147483647;0;0;1;1;0;0;0;4;1;0;0;1;2147483647;4;0;0;2147483647;0;2;1;15;0;1;1;1;3;2;0;4;2147483647;1;0;4;11;1;0;1;0;1;2147483647;0;1;1;4;15;1;0;0;0;0;0;1;0;1;3;0;2147483647
1;12;2147483647;3;14;0;7;2147483647;8;3;0;0;1;0;2147483647;1;0;3;0;3;2147483647;0;1;2147483647;2;16;3;1;1;2147483647;0;1;0;0;0;8;13;0;2;1;1;16;0;0;1;4;1;2;2;0;2147483647;0;0;3;0;0;0;2147483647;3;0;0;0;1;0;3;0;0;2147483647;1;2;1;15;0;1;1;1;2;2;0;4;2147483647;1;0;3;9;1;1;1;2147483647;2;2147483647;0;0;2147483647;4;14;0;0;0;0;1;0;3;0;2;3;2147483647;2147483647
1;12;2147483647;3;15;0;10;2147483647;4;2;0;1;1;0;1;1;0;3;0;3;2147483647;0;1;2147483647;3;16;4;1;0;1;0;0;0;0;0;12;10;0;1;2;2;16;0;0;1;4;2;1;1;0;1;0;0;2147483647;0;0;0;0;2;0;0;0;1;0;2;0;0;2147483647;1;3;2;15;0;1;1;1;1;1;0;4;2147483647;1;0;2;6;1;2147483647;1;2147483647;3;2147483647;1;0;2147483647;4;13;0;2147483647;3;0;0;0;6;0;3;2;0;2147483647
1;12;2147483647;3;15;0;10;2147483647;4;2;0;1;1;0;1;1;0;3;0;3;2147483647;0;1;2147483647;3;16;4;1;0;1;0;0;0;0;0;12;10;0;1;2;2;16;0;0;1;4;1;1;1;0;2;0;0;2147483647;0;0;0;0;2;0;0;0;2;0;2;0;0;2147483647;1;3;2;15;0;1;1;1;1;1;0;4;2147483647;1;0;2;6;1;2147483647;1;2147483647;3;2147483647;1;0;2147483647;4;13;0;2147483647;3;0;0;0;6;0;3;2;0;2147483647
1;12;2147483647;3;14;0;7;2147483647;8;3;0;0;0;0;2147483647;1;0;3;2147483647;3;2147483647;0;1;2147483647;2;16;3;1;1;2147483647;0;1;0;0;0;8;13;1;2;1;1;16;1;0;1;4;0;2;2;0;2147483647;0;0;3;1;0;0;2147483647;3;0;0;0;2;0;3;0;0;2147483647;0;3;2;15;0;1;1;1;2;1;0;4;2147483647;1;0;3;9;1;0;1;0;2;2147483647;0;2147483647;2147483647;4;14;1;0;0;0;1;0;3;0;2;2;2147483647;2147483647
1;12;2147483647;3;14;1;7;2147483647;8;3;0;0;1;1;2147483647;1;0;3;0;3;2147483647;0;0;2147483647;2;16;3;1;1;2147483647;0;1;0;0;0;8;13;0;2;2;1;16;0;0;1;4;2;2;1;1;0;0;1;3;0;0;2147483647;2147483647;2;0;0;0;0;0;2;0;0;2147483647;1;2;1;15;0;1;1;0;2;2;1;4;0;1;0;3;9;1;2;1;2147483647;2;2147483647;0;0;2147483647;4;14;0;0;0;0;1;0;3;0;3;3;2147483647;2147483647
1;12;2147483647;3;14;0;7;2147483647;8;3;0;0;0;0;2147483647;1;0;3;2147483647;3;2147483647;0;1;2147483647;2;16;3;1;1;2147483647;0;1;0;0;0;8;13;1;2;1;1;16;1;0;1;4;0;2;2;0;2147483647;0;0;3;1;0;0;2147483647;3;0;0;0;2;0;3;0;0;2147483647;0;3;2;15;0;1;1;1;2;1;0;4;2147483647;1;0;3;9;1;0;1;0;2;2147483647;0;2147483647;2147483647;4;14;1;0;0;0;1;0;3;0;2;2;2147483647;2147483647
1;12;2147483647;3;15;1;10;2147483647;4;2;0;1;1;1;1;1;0;3;0;3;2147483647;0;0;2147483647;3;16;4;1;0;1;0;0;0;0;0;12;10;0;1;3;2;16;0;0;1;4;3;1;0;1;0;0;1;2147483647;0;0;2147483647;0;1;0;0;0;0;0;1;0;0;2147483647;1;3;2;15;0;1;1;0;1;1;1;4;0;1;1;2;6;1;2147483647;1;2147483647;3;2147483647;1;0;2147483647;4;13;0;2147483647;3;1;0;0;6;0;4;2;0;2147483647
1;12;1;3;15;0;7;1;4;2;0;0;1;0;1;1;0;2;0;3;1;0;1;2147483647;3;15;3;1;0;1;0;0;4;0;0;8;13;0;1;1;1;16;0;0;1;3;1;1;1;0;1;0;0;2147483647;0;1;0;0;3;0;0;0;1;0;2;1;0;0;1;2;1;15;0;2;1;1;2;1;0;4;2147483647;1;0;3;9;0;2147483647;0;2147483647;2;2147483647;1;0;2147483647;4;14;0;2147483647;2;0;0;0;3;0;2;2;0;2147483647
1;12;2147483647;3;13;2147483647;5;2147483647;12;4;0;0;1;1;2147483647;1;1;3;0;3;2147483647;1;0;2147483647;1;16;2;1;0;2147483647;0;2;0;1;0;4;15;0;3;1;0;16;0;1;1;4;1;1;2;1;0;0;1;1;0;0;2147483647;0;3;1;0;0;0;2147483647;3;0;0;2147483647;1;1;0;15;0;1;1;0;3;3;1;4;0;1;0;4;11;1;1;1;2147483647;1;2147483647;0;0;1;4;15;0;0;0;0;0;0;1;0;2;4;0;2147483647
1;12;1;3;14;2147483647;5;1;8;3;0;0;0;1;2147483647;1;1;2;2147483647;3;1;0;0;2147483647;2;15;2;1;0;2147483647;0;1;4;1;0;4;15;2147483647;2;1;0;16;1;0;1;3;0;1;1;1;0;0;1;1;1;1;2147483647;0;3;0;0;0;0;2147483647;2;1;0;0;0;2;1;15;0;2;1;0;3;1;2147483647;4;0;1;0;4;11;0;0;0;0;1;2147483647;0;2147483647;1;4;15;1;0;0;0;0;0;1;0;2;2;0;2147483647
1;12;2147483647;3;15;1;10;2147483647;4;2;0;1;1;1;1;1;0;3;0;3;2147483647;0;0;2147483647;3;16;4;1;0;1;0;0;0;0;0;12;10;0;1;3;2;16;0;0;1;4;3;1;0;1;0;0;1;2147483647;0;0;2147483647;0;1;0;0;0;0;0;1;0;0;2147483647;1;3;2;15;0;1;1;0;1;1;1;4;0;1;1;2;6;1;2147483647;1;2147483647;3;2147483647;1;0;2147483647;4;13;0;2147483647;3;1;0;0;6;0;4;2;0;2147483647
1;12;1;3;14;2147483647;5;1;8;3;0;0;0;1;2147483647;1;1;2;2147483647;3;1;0;0;2147483647;2;15;2;1;0;2147483647;0;1;4;1;0;4;15;2147483647;2;1;0;16;1;0;1;3;0;1;1;1;0;0;1;1;1;1;2147483647;0;3;0;0;0;0;2147483647;2;1;0;0;0;2;1;15;0;2;1;0;3;1;2147483647;4;0;1;0;4;11;0;0;0;0;1;2147483647;0;2147483647;1;4;15;1;0;0;0;0;0;1;0;2;2;0;2147483647
1;12;1;3;14;2147483647;5;1;8;3;0;0;0;1;2147483647;1;1;2;2147483647;3;1;0;0;2147483647;2;15;2;1;0;2147483647;0;1;4;1;0;4;15;2147483647;2;1;0;16;1;0;1;3;0;1;1;1;0;0;1;1;1;1;2147483647;0;3;0;0;0;0;2147483647;2;1;0;0;0;2;1;15;0;2;1;0;3;1;2147483647;4;0;1;0;4;11;0;0;0;0;1;2147483647;0;2147483647;1;4;15;1;0;0;0;0;0;1;0;2;2;0;2147483647
1;12;1;3;15;2147483647;7;1;4;2;0;0;0;1;1;0;0;2;2147483647;3;0;0;1;0;3;15;3;1;0;1;0;0;4;0;0;8;13;2147483647;1;2;1;16;1;0;1;3;2147483647;1;1;0;2147483647;0;1;2147483647;1;1;2147483647;0;2;0;0;1;2147483647;0;2;0;0;0;1;3;2;15;0;1;1;0;2;1;2147483647;4;2147483647;1;0;3;9;1;2147483647;0;2147483647;2;2147483647;1;2147483647;2147483647;4;14;0;2147483647;2;0;0;0;3;0;3;2;0;2147483647
1;12;1;3;15;2147483647;7;1;4;2;0;0;0;1;1;0;0;2;2147483647;3;0;0;1;0;3;15;3;1;0;1;0;0;4;0;0;8;13;2147483647;1;2;1;16;1;0;1;3;2147483647;1;1;0;2147483647;0;1;2147483647;1;1;2147483647;0;2;0;0;1;2147483647;0;2;0;0;0;1;3;2;15;0;1;1;0;2;1;2147483647;4;2147483647;1;0;3;9;1;2147483647;0;2147483647;2;2147483647;1;2147483647;2147483647;4;14;0;2147483647;2;0;0;0;3;0;3;2;0;2147483647
1;12;1;3;14;2147483647;5;1;8;3;0;0;0;1;2147483647;0;1;2;2147483647;3;0;0;1;0;2;15;2;1;0;2147483647;0;1;4;1;0;4;15;2147483647;2;1;0;16;1;0;1;3;2147483647;1;2;0;2147483647;0;1;1;1;1;2147483647;0;3;0;0;1;2147483647;2147483647;3;0;0;0;1;2;1;15;0;1;1;0;3;2;2147483647;4;2147483647;1;0;4;11;1;2147483647;0;2147483647;1;2147483647;0;2147483647;1;4;15;0;0;0;0;0;0;1;0;2;3;0;2147483647
1;12;2147483647;3;13;2147483647;5;2147483647;12;4;0;0;0;1;2147483647;1;1;3;2147483647;3;2147483647;0;0;2147483647;1;16;2;1;0;2147483647;0;2;0;1;0;4;15;2147483647;3;1;0;16;1;0;1;4;0;1;2;1;0;0;1;1;1;0;2147483647;0;3;1;0;0;0;2147483647;3;0;0;2147483647;0;2;1;15;0;1;1;0;3;2;2147483647;4;0;1;0;4;11;1;0;1;0;1;2147483647;0;2147483647;1;4;15;1;0;0;0;0;0;1;0;2;3;0;2147483647
1;12;1;3;14;2147483647;5;1;8;3;0;0;0;1;2147483647;0;1;2;2147483647;3;0;0;1;0;2;15;2;1;0;2147483647;0;1;4;1;0;4;15;2147483647;2;1;0;16;1;0;1;3;2147483647;1;2;0;2147483647;0;1;1;1;1;2147483647;0;3;0;0;1;2147483647;2147483647;3;0;0;0;1;2;1;15;0;1;1;0;3;2;2147483647;4;2147483647;1;0;4;11;1;2147483647;0;2147483647;1;2147483647;0;2147483647;1;4;15;0;0;0;0;0;0;1;0;2;3;0;2147483647
2;12;2147483647;2;14;0;6;2147483647;8;4;0;1;0;0;2;1;1;2;2147483647;3;2147483647;0;1;2147483647;2;16;4;2;0;2147483647;0;0;0;1;0;8;14;1;2;1;0;16;1;0;1;4;0;2;2;0;2147483647;0;0;2;1;0;0;0;3;1;0;0;1;2147483647;3;0;0;2147483647;0;3;2;15;0;1;1;1;2;1;0;4;2147483647;1;0;4;10;1;0;1;0;2;2147483647;1;2147483647;2147483647;4;14;1;2147483647;1;0;0;0;2;0;2;2;0;2147483647
1;12;1;3;15;0;7;1;4;2;0;0;0;0;1;1;0;2;2147483647;3;1;0;1;2147483647;3;15;3;1;0;1;0;0;4;0;0;8;13;1;1;1;1;16;1;0;1;3;0;1;1;0;2;1;0;2147483647;1;1;0;0;3;0;0;0;2;0;2;1;0;0;0;3;2;15;0;2;1;1;2;0;0;4;2147483647;1;0;3;9;0;0;0;0;2;2147483647;1;2147483647;2147483647;4;14;1;2147483647;2;0;0;0;3;0;2;1;0;2147483647
2;12;2147483647;2;14;1;6;2147483647;8;4;0;1;1;1;2;1;1;2;0;3;2147483647;0;0;2147483647;2;16;4;2;0;2147483647;0;0;0;1;0;8;14;0;2;2;0;16;0;0;1;4;1;2;1;1;0;0;1;2;0;0;2147483647;0;2;1;0;0;0;2147483647;2;0;0;2147483647;1;2;1;15;0;1;1;0;2;2;1;4;0;1;0;4;10;1;1;1;2147483647;2;2147483647;1;0;2147483647;4;14;0;2147483647;1;0;0;0;2;0;3;3;0;2147483647
1;12;1;3;15;1;7;1;4;2;0;0;1;1;1;1;0;2;0;3;1;0;0;2147483647;3;15;3;1;0;1;0;0;4;0;0;8;13;0;1;2;1;16;0;0;1;3;2;1;0;1;0;0;1;2147483647;0;1;2147483647;0;2;0;0;0;0;0;1;1;0;0;1;2;1;15;0;2;1;0;2;1;1;4;0;1;0;3;9;0;2147483647;0;2147483647;2;2147483647;1;0;2147483647;4;14;0;2147483647;2;1;0;0;3;0;3;2;0;2147483647
1;12;1;3;15;2147483647;7;1;4;2;0;0;0;1;1;0;0;2;2147483647;3;0;0;1;0;3;15;3;1;0;1;0;0;4;0;0;8;13;2147483647;1;2;1;16;1;0;1;3;2147483647;1;1;0;2147483647;0;1;2147483647;1;1;2147483647;0;2;0;0;1;2147483647;0;2;0;0;0;1;3;2;15;0;1;1;0;2;1;2147483647;4;2147483647;1;0;3;9;1;2147483647;0;2147483647;2;2147483647;1;2147483647;2147483647;4;14;0;2147483647;2;0;0;0;3;0;3;2;0;2147483647
1;12;1;3;14;2147483647;5;1;8;3;0;0;0;1;2147483647;0;1;2;2147483647;3;0;0;1;0;2;15;2;1;0;2147483647;0;1;4;1;0;4;15;2147483647;2;1;0;16;1;0;1;3;2147483647;1;2;0;2147483647;0;1;1;1;1;2147483647;0;3;0;0;1;2147483647;2147483647;3;0;0;0;1;2;1;15;0;1;1;0;3;2;2147483647;4;2147483647;1;0;4;11;1;2147483647;0;2147483647;1;2147483647;0;2147483647;1;4;15;0;0;0;0;0;0;1;0;2;3;0;2147483647
1;12;1;3;15;1;7;1;4;2;0;0;1;1;1;1;0;2;0;3;1;0;0;2147483647;3;15;3;1;0;1;0;0;4;0;0;8;13;0;1;2;1;16;0;0;1;3;2;1;0;1;0;0;1;2147483647;0;1;2147483647;0;2;0;0;0;0;0;1;1;0;0;1;2;1;15;0;2;1;0;2;1;1;4;0;1;0;3;9;0;2147483647;0;2147483647;2;2147483647;1;0;2147483647;4;14;0;2147483647;2;1;0;0;3;0;3;2;0;2147483647
