method,parameter,max_support_size,total_features,score,mae,mse,features_names,feature_weights,feature_complexities,support_size
L0,0.241249,0.0,5,-7.014001911808531e+30,1.5757162346521145,3.1123529422712917,[],[-1.8362892223738063],[],0.0
L0,0.238836,1.0,5,-0.07254977592268741,1.081553301493731,1.6106505569157021,['F_1'],"[-1.2527196652719668, -3.1569]",[1.0],1.0
L0,0.181343,2.0,5,0.8783206902599328,0.4975718105081047,0.33759401574941234,"['F_1', 'F_3']","[-0.2606906438290588, -4.1489, -2.566]","[1.0, 1.0]",2.0
L0,0.0220732,3.0,5,0.9446711522906535,0.3537042049922596,0.163175855380272,"['F_1', 'F_3', 'F_4']","[-0.260527654818862, -3.6142, -2.2526, -1.3059]","[1.0, 1.0, 1.0]",3.0
L0,0.00683992,5.0,5,0.9999999926577086,0.00010703341456112801,2.2852496913714267e-08,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[4.0562988194992045e-06, -1.0005, -3.0003, -0.9999, -1.9998, -0.9997]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,4.10319e-09,5.0,5,0.9999999999999866,1.5597231336361146e-07,4.177563974948444e-14,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-4.403539466402151e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,6.38593e-15,5.0,5,0.9999999999999953,8.972545566461187e-08,1.457453872526326e-14,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.653483883146123e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.85617e-15,5.0,5,0.9999999999999978,6.923670242853306e-08,6.856114117146379e-15,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-5.341190689733821e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,8.25378e-16,5.0,5,0.9999999999999989,4.887088286963795e-08,3.3133783707900388e-15,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.6701324484790234e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,3.32296e-16,5.0,5,0.9999999999999994,3.554438108335547e-08,1.8755847154798837e-15,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.2653681314442906e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.76571e-16,5.0,5,0.9999999999999996,3.177588755725271e-08,1.2339303426591245e-15,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.3420522854422643e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,7.77721e-17,5.0,5,0.9999999999999998,2.396538383734221e-08,8.388228747768942e-16,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.68284395307694e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.87044e-17,5.0,5,0.9999999999999998,2.0431151913700887e-08,5.473408827635436e-16,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.4435323603123607e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.29635e-17,5.0,5,0.9999999999999999,1.6003426376417343e-08,3.6882450664188803e-16,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.1215099959827057e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.62686e-17,5.0,5,0.9999999999999999,1.3742680077974991e-08,2.426361849838776e-16,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.022671658468255e-08, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.08174e-17,5.0,5,1.0,1.100000740207098e-08,1.704670599807555e-16,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-7.507563459796529e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,6.08539e-18,5.0,5,1.0,9.096781268761382e-09,1.112057457981401e-16,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-5.767383015609084e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,4.0535100000000006e-18,5.0,5,1.0,7.2053468949260505e-09,7.496290547023028e-17,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-4.816597787282717e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,3.10249e-18,5.0,5,1.0,6.166026191983362e-09,4.909055209219913e-17,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-4.546662157878245e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.02577e-18,5.0,5,1.0,4.949288850513047e-09,3.4551096456116506e-17,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.337503828859667e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.22227e-18,5.0,5,1.0,4.0921999595966595e-09,2.249245378249107e-17,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.584867209165509e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,8.05827e-19,5.0,5,1.0,3.2412574104908e-09,1.5157559454819767e-17,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.160868595169063e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,6.28634e-19,5.0,5,1.0,2.7733486720568427e-09,9.92630119893346e-18,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.0454744564801786e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,4.07141e-19,5.0,5,1.0,2.2261996106641844e-09,6.986983342117555e-18,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.4994443464644291e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.4789e-19,5.0,5,1.0,1.8404670697882921e-09,4.548548231389786e-18,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.163007468107935e-09, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.62396e-19,5.0,5,1.0,1.4578358273482854e-09,3.0651678442045483e-18,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-9.715122040176993e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.2736e-19,5.0,5,1.0,1.2473062157174397e-09,2.0074866051670466e-18,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-9.202150152987087e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,8.22287e-20,5.0,5,1.0,1.0012628726736253e-09,1.4130591831013259e-18,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-6.741851521496756e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,5.0201099999999997e-20,5.0,5,1.0,8.277371215309054e-10,9.199423421431486e-19,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-5.231703958941125e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,3.2805699999999995e-20,5.0,5,1.0,6.556667163122979e-10,6.199253675204121e-19,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-4.368854167324798e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.57777e-20,5.0,5,1.0,5.609670760348228e-10,4.060265609899785e-19,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-4.1390890714865236e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.6623399999999998e-20,5.0,5,1.0,4.5031717342465994e-10,2.858011089104094e-19,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.031801476538476e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.0158799999999999e-20,5.0,5,1.0,3.7226776716576106e-10,1.86067753478685e-19,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.3531177006930193e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,6.6323599999999995e-21,5.0,5,1.0,2.9488315715280637e-10,1.2538596740523818e-19,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.9647794502475335e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,5.21527e-21,5.0,5,1.0,2.5229003447533037e-10,8.212394626173882e-20,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.8616019836770192e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,3.3617e-21,5.0,5,1.0,2.025273233187868e-10,5.780695066422873e-20,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.3634782192184502e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.05514e-21,5.0,5,1.0,1.6742407952667188e-10,3.763485659058899e-20,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.0583267595620782e-10, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.34127e-21,5.0,5,1.0,1.3262138840507547e-10,2.5361046608612067e-20,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-8.836287257452113e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.05497e-21,5.0,5,1.0,1.1346531657245813e-10,1.6610835303623704e-20,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-8.372547100066186e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,6.79909e-22,5.0,5,1.0,9.10850370419846e-11,1.1692337596598595e-20,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-6.13202821853065e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,4.15715e-22,5.0,5,1.0,7.529750137030462e-11,7.612249021139045e-21,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-4.759792560093956e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.71274e-22,5.0,5,1.0,5.964541661846984e-11,5.1296828505685e-21,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.9740211121852553e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.13394e-22,5.0,5,1.0,5.102987745870286e-11,3.3598007946385827e-21,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.7654990237001584e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.37519e-22,5.0,5,1.0,4.0964756673972086e-11,2.364963757702919e-21,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.757838402089874e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,8.408740000000001e-23,5.0,5,1.0,3.386438317880801e-11,1.539700641007114e-21,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.1406876271612418e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,5.48683e-23,5.0,5,1.0,2.682501848359618e-11,1.037564028915211e-21,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.787281433962562e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,4.3162700000000004e-23,5.0,5,1.0,2.2950338082905292e-11,6.7957550518530045e-22,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.6935342017632138e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.78151e-23,5.0,5,1.0,1.842351093572629e-11,4.7835577285385e-22,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.2402967541902399e-11, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.70083e-23,5.0,5,1.0,1.523040591628376e-11,3.114385016317084e-22,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-9.627632024944432e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.1098e-23,5.0,5,1.0,1.206437579820411e-11,2.098649597252878e-22,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-8.038458787495983e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,8.73043e-24,5.0,5,1.0,1.0321833050242817e-11,1.3746024667013332e-22,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-7.616351993533499e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,5.6261200000000006e-24,5.0,5,1.0,8.285933936857993e-12,9.675594035699483e-23,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-5.5784266095315616e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,3.44014e-24,5.0,5,1.0,6.849899759126757e-12,6.299558464582761e-23,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-4.3300918406430355e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.2447400000000003e-24,5.0,5,1.0,5.42598329462521e-12,4.2450396102996144e-23,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.6153302573893598e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.7658600000000003e-24,5.0,5,1.0,4.642276785810864e-12,2.7804621324348476e-23,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.425482120178458e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.13798e-24,5.0,5,1.0,3.726657984780819e-12,1.9571911130651243e-23,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.5088819910479288e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,6.95829e-25,5.0,5,1.0,3.0806792617895392e-12,1.2742203698413752e-23,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.9473311851925246e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,4.5405e-25,5.0,5,1.0,2.440336397411464e-12,8.586359875906897e-24,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.6262546864709293e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,3.57185e-25,5.0,5,1.0,2.0879813718544213e-12,5.624172363824761e-24,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.5409895581797173e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.3019399999999997e-25,5.0,5,1.0,1.676094536771416e-12,3.958936479026245e-24,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.1284306822290091e-12, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.4075699999999999e-25,5.0,5,1.0,1.3856691298403146e-12,2.577684542205719e-24,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-8.759659664292485e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,9.184130000000001e-26,5.0,5,1.0,1.0975797351477933e-12,1.7367664171898468e-24,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-7.314149286230531e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,7.224470000000001e-26,5.0,5,1.0,9.392464068894486e-13,1.1380024810627608e-24,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-6.930012119710227e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,4.6554e-26,5.0,5,1.0,7.537750929722158e-13,8.007292876752732e-25,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-5.075939668586216e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.84661e-26,5.0,5,1.0,6.230732922180175e-13,5.211909129896048e-25,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.9390712913700554e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.8582e-26,5.0,5,1.0,4.936606678995759e-13,3.513058214441731e-25,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.290701044988964e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.46117e-26,5.0,5,1.0,4.22346105337506e-13,2.3008264097697777e-25,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.1175062531474396e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,9.41987e-27,5.0,5,1.0,3.3894321334748996e-13,1.6192308422578146e-25,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.282618538629322e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,5.7564699999999996e-27,5.0,5,1.0,2.8022407798777907e-13,1.0538469832209815e-25,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.7719159473017498e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,3.7570699999999996e-27,5.0,5,1.0,2.2205778219694706e-13,7.103584457345159e-26,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.4810375148499588e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.9576099999999998e-27,5.0,5,1.0,1.899969495058123e-13,4.656371351596123e-26,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.4011014570769476e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.90478e-27,5.0,5,1.0,1.5244778306177104e-13,3.275164078306997e-26,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-1.0258460747536446e-13, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.1636699999999999e-27,5.0,5,1.0,1.2600978317482072e-13,2.1284017291576685e-26,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-7.993605777301127e-14, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,7.587329999999999e-28,5.0,5,1.0,9.987940442879999e-14,1.436962791525135e-26,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-6.661338147750939e-14, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,5.97344e-28,5.0,5,1.0,8.544324865641791e-14,9.3977551868518e-27,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-6.328271240363392e-14, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,3.8436e-28,5.0,5,1.0,6.85690703852802e-14,6.621318738577801e-27,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-4.618527782440651e-14, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,2.3527199999999997e-28,5.0,5,1.0,5.654465829927007e-14,4.295494892941401e-27,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-3.574918139293004e-14, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
L0,1.53678e-28,5.0,5,1.0,4.494472097813198e-14,2.907529308773707e-27,"['F_0', 'F_1', 'F_2', 'F_3', 'F_4']","[-2.9976021664879227e-14, -1.0, -3.0, -1.0, -2.0, -1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]",5.0
